Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price
30,2,60,59,2,1,3,45,250,10000,0,1000,1098
2,5,60,35,2,2,2,75,130,0,0,1450,1480
8,2,36,37,2,2,1,45,142,4500,300,370,870
1,1,36,23,2,1,2,54,88,0,0,600,750
14,2,30,37,2,1,1,60,121,5000,0,650,1708
0,5,48,28,1,1,3,35,65,3000,0,800,1800
10,2,60,31,1,1,1,35,80,2500,900,1100,1320
3,2,48,38,2,2,1,45,125,5000,0,1285,1311
15,2,24,53,2,2,3,60,245,30000,0,2400,4400
4,1,60,34,2,2,1,100,247,0,0,1700,2278
10,5,48,54,2,1,1,60,80,0,0,1100,1423
12,2,60,31,2,1,1,35,183,10000,2200,1300,1349
25,1,60,52,2,1,1,61,163,5000,900,1650,1683
0,5,24,35,1,1,2,35,60,0,0,800,1560
0,3,36,24,2,2,2,60,169,1500,0,690,790
5,2,42,32,2,1,1,60,96,6000,800,1700,2349
1,2,48,24,2,1,2,45,59,3000,1600,500,500
6,5,36,26,2,1,1,35,119,0,0,1000,2193
12,5,24,28,1,1,1,35,102,4000,0,250,1150
8,1,36,61,1,1,1,42,72,0,0,325,450
5,1,36,30,1,2,3,48,127,0,0,650,900
2,5,36,28,1,2,1,35,51,0,0,325,525
35,1,42,52,2,2,1,58,130,2000,0,1000,1777
3,5,60,26,1,1,1,35,83,0,0,1050,1156
20,2,60,54,2,1,1,35,100,5000,0,1600,2500
17,2,24,36,2,1,1,45,115,300,0,600,1642
14,2,36,56,2,1,1,35,160,2000,0,550,685
6,5,48,38,5,1,1,35,98,0,0,500,580
6,1,36,26,2,1,1,47,120,0,0,1250,1657
2,5,48,33,1,2,2,35,82,0,0,1050,1332
13,2,60,46,2,2,1,90,115,2500,350,1200,1222
1,3,60,26,2,1,1,45,137,5000,0,1350,1471
2,5,48,25,2,1,1,35,48,6500,0,900,912
1,5,48,23,1,1,2,35,72,0,0,1078,1079
15,2,24,40,2,2,1,35,143,10000,0,3000,6468
8,5,60,31,1,1,3,35,107,0,0,1250,1499
3,2,36,28,2,1,3,35,180,5000,0,375,1139
9,5,36,28,1,1,1,35,65,0,0,600,1446
0,5,60,24,1,1,2,35,103,8000,0,1070,1405
2,2,60,27,1,2,1,35,120,8000,0,975,1140
0,3,18,27,2,1,1,45,60,0,0,750,1050
16,5,60,30,2,1,1,35,80,2000,0,1200,1371
6,2,60,42,4,1,1,35,87,10000,0,1400,1725
3,2,60,42,2,1,1,60,143,5000,0,850,1059
7,1,36,29,2,1,1,58,125,0,0,1100,1350
20,2,60,37,0,2,3,35,70,10000,0,1300,1675
15,2,60,35,2,1,1,75,290,15000,0,775,951
2,2,36,30,2,1,1,45,350,4000,0,800,1800
1,2,24,56,2,2,1,45,151,7500,0,800,1300
3,2,60,36,2,1,3,60,139,6000,0,1200,1343
20,2,60,48,2,1,1,45,178,25000,700,800,1150
2,2,36,54,1,2,1,35,352,30000,0,750,1061
3,1,60,48,2,1,4,77,24,0,0,1700,1803
1,5,48,40,1,2,1,35,80,3500,0,1100,1144
2,1,36,31,2,1,1,45,102,0,0,350,750
15,2,60,30,2,1,1,60,140,4000,0,1500,1505
14,2,48,39,2,1,1,60,114,11800,0,1300,1926
3,5,18,21,1,1,1,35,176,8000,0,1200,2150
1,5,36,19,1,1,1,35,73,3000,0,1000,1200
5,2,60,34,2,1,1,60,233,6000,2000,1980,2126
10,2,60,26,2,1,1,35,73,4000,2000,1700,1900
5,1,48,31,1,2,1,47,120,0,0,900,1492
5,5,48,23,1,1,1,35,82,0,0,1550,1630
2,2,60,23,1,1,1,45,75,7000,0,1070,1209
35,2,24,51,2,1,1,35,250,6000,0,450,1902
1,5,36,24,1,2,2,35,50,0,0,1750,1850
15,6,36,41,2,1,1,45,195,0,0,525,600
1,5,24,21,1,1,2,35,90,0,0,900,1307
15,2,48,37,2,2,3,45,178,30000,9500,2400,3120
0,5,48,30,1,2,1,35,274,0,0,2000,2354
15,2,48,51,2,1,1,45,85,4000,0,600,1298
10,1,24,39,1,2,4,55,195,0,0,400,435
1,5,36,23,1,1,2,35,70,2000,0,1050,1410
16,5,60,31,2,2,1,35,150,0,0,1300,1400
1,1,36,27,2,2,1,46,108,0,0,475,550
0,2,60,56,2,1,1,45,150,10000,0,1000,1798
14,2,48,40,2,1,1,75,335,8000,0,1800,2208
4,1,60,24,2,1,1,50,151,0,0,900,1155
26,1,36,61,2,1,1,56,109,0,0,400,425
2,6,60,22,2,2,1,60,125,0,0,1100,1281
30,1,48,55,2,2,1,51,160,0,0,1100,1100
11,5,24,28,1,1,1,35,82,0,0,400,800
25,1,60,52,2,1,1,55,199,0,0,1250,1262
7,1,60,32,2,1,1,46,111,0,0,1200,1373
2,2,48,44,2,2,1,60,310,20000,600,1700,2700
11,5,60,27,1,2,1,35,57,0,0,600,1537
0,4,36,38,2,1,2,60,95,0,0,1000,1647
11,2,60,34,1,1,1,35,103,4500,2000,1200,1410
15,1,48,40,2,1,1,57,120,0,0,1000,1500
8,5,36,26,1,1,1,35,65,0,0,500,1715
1,1,36,44,2,2,1,54,90,0,0,1500,2100
0,1,48,46,2,1,2,72,116,0,0,860,965
2,2,60,32,2,1,2,60,75,5500,1500,1400,1732
9,2,12,30,2,2,3,60,93,6500,2235,500,1550
1,2,24,49,2,2,2,35,90,7000,0,265,300
2,5,48,24,1,1,1,35,64,0,0,1500,1734
3,5,60,35,1,1,1,35,190,2500,0,1400,1561
14,1,60,30,2,1,1,55,95,0,0,850,1015
3,2,48,29,1,1,1,35,76,4000,1500,800,1500
0,2,60,27,2,1,2,35,74,5000,2500,1550,1555
7,6,60,27,1,1,1,35,78,0,0,1500,1878
16,2,48,41,2,1,1,45,108,9000,0,1150,1235
20,2,60,47,2,1,1,90,212,11000,0,1150,1669
3,6,60,29,2,1,3,35,128,0,0,1100,1350
23,6,60,43,2,1,1,60,155,0,0,1650,2270
4,2,12,54,2,1,1,75,83,3000,0,600,1468
8,2,60,34,2,1,1,45,100,3500,0,1300,1300
15,1,48,33,2,1,1,78,179,0,0,1150,1661
8,2,36,58,2,1,1,35,85,10000,0,1000,1510
1,6,60,33,1,1,2,35,96,0,0,700,1640
1,2,48,59,2,1,4,35,33,6000,0,850,900
0,2,60,64,2,1,4,35,101,5000,0,820,1205
5,2,36,66,2,1,4,35,178,15000,0,330,837
4,2,60,35,2,1,1,35,85,5500,900,1500,1810
10,5,48,31,2,1,1,35,47,8000,0,1000,1389
0,1,48,23,1,1,1,44,88,0,0,1000,1529
5,1,48,22,2,1,1,51,156,0,0,1500,1564
1,5,60,21,1,1,2,35,45,0,0,400,904
0,2,36,25,2,1,1,45,121,3144,1751,225,375
0,2,60,27,2,1,1,35,295,6000,0,1950,2208
16,2,60,40,2,2,1,75,120,5000,2000,400,1309
4,1,60,38,2,1,1,79,188,3000,1500,1350,1624
12,1,36,31,2,2,1,73,131,0,0,200,200
31,2,48,45,2,1,1,45,181,3500,270,900,1522
6,5,60,30,2,1,1,60,72,0,0,200,1083
5,2,36,39,2,1,1,60,150,10000,0,1350,1758
14,5,48,31,1,2,1,35,100,0,0,800,1084
0,2,60,59,2,1,4,35,131,12000,0,1150,1157
1,2,60,27,2,2,1,45,62,7000,4500,1650,2060
1,2,48,22,1,2,2,35,125,3000,0,600,1087
5,5,36,21,1,2,1,35,62,0,0,250,375
18,2,12,58,3,2,1,75,158,6000,0,400,973
3,2,36,41,2,2,1,45,270,25000,0,900,910
2,3,60,38,2,1,2,60,150,4000,0,1000,1270
6,2,36,32,2,2,3,60,149,8000,3000,950,950
7,2,12,40,2,1,1,60,225,6000,0,400,1721
3,2,60,32,2,1,1,35,138,3500,0,1600,2131
11,2,24,41,2,1,1,60,100,15000,0,700,1480
10,1,36,31,2,1,1,90,153,0,0,175,675
17,1,12,46,2,1,1,59,141,0,0,200,600
1,2,48,46,2,1,1,90,170,14000,0,1000,1125
1,5,36,22,1,1,2,35,59,0,0,880,940
2,1,36,28,2,1,2,42,67,0,0,150,898
2,3,48,31,2,1,1,45,65,3500,900,300,925
2,5,36,34,2,1,1,60,400,9800,0,900,1316
20,2,24,54,2,1,1,35,175,11500,0,500,1080
18,2,60,44,2,1,1,60,110,4000,500,1300,1725
0,5,60,30,2,1,1,60,128,0,0,900,975
8,3,60,32,2,1,1,35,95,2500,480,950,1350
1,5,24,21,1,1,2,45,114,2500,500,500,1154
3,2,60,29,2,1,1,45,130,3500,1690,1100,1127
4,5,36,39,2,1,1,60,100,6000,0,800,1500
5,2,36,45,3,1,4,35,142,6000,0,800,850
18,1,48,53,4,2,3,51,164,0,0,1000,1295
1,1,60,28,2,1,1,60,150,0,0,1350,1419
8,2,24,47,1,2,1,35,320,50000,2000,300,2300
6,2,48,51,2,1,3,35,105,4000,0,1350,1595
4,2,48,42,2,1,1,35,111,3500,0,1000,1683
7,1,60,38,4,2,1,42,70,0,0,921,921
6,3,48,35,2,1,1,45,125,3500,1125,700,1226
7,2,60,38,2,2,3,60,40,6000,0,1500,1610
2,5,36,19,1,1,2,35,45,0,0,600,790
2,2,60,54,3,2,1,35,180,8000,0,1000,1130
2,1,18,25,1,1,2,44,85,0,0,320,425
12,2,60,34,2,1,1,35,187,6000,2000,500,1457
1,1,60,21,2,1,2,45,100,17000,0,1050,1251
5,2,36,43,2,1,4,75,192,15000,0,1500,2448
1,3,60,28,2,1,2,60,174,6000,720,1650,1930
0,1,60,30,2,1,1,70,100,2000,0,1150,1265
3,2,60,22,1,2,3,35,178,9000,3000,1500,1528
4,1,36,23,2,1,1,46,108,0,0,315,315
45,6,48,62,2,1,1,45,100,0,0,450,935
0,2,60,39,2,2,1,45,150,23000,5000,1050,1625
0,2,60,34,2,2,2,35,165,8000,2000,1450,1800
12,2,60,35,2,2,1,35,108,18500,1300,1550,1584
2,2,60,40,2,1,3,75,67,25000,0,1800,2287
2,3,60,37,2,2,1,60,120,3000,1380,1000,1582
15,2,48,55,2,1,3,45,88,15000,0,650,1243
30,2,48,56,2,2,1,45,75,6000,0,1300,1423
1,1,36,36,4,1,1,65,200,0,0,900,1200
42,2,60,60,2,1,1,45,232,5000,0,1130,1275
10,3,48,28,1,1,1,35,129,3500,933,1000,1529
5,2,48,21,2,1,1,45,100,3000,0,800,1310
6,2,60,36,4,1,3,45,85,5000,0,1000,1341
6,1,60,40,2,1,1,54,92,0,0,1000,1155
4,1,48,32,2,1,1,56,110,0,0,800,1626
31,1,60,59,2,1,1,53,80,0,0,1050,1182
14,2,18,48,2,1,1,35,143,4000,0,250,300
6,2,12,66,3,1,4,35,105,5000,0,550,1450
15,6,60,32,2,1,1,45,88,0,0,500,1131
6,3,60,34,2,1,1,45,124,1500,100,1100,1392
10,2,60,38,2,1,1,45,184,6000,1000,1125,1325
11,2,60,34,2,1,1,35,100,3500,0,950,1241
10,2,6,35,2,2,3,75,50,6000,1500,500,983
20,5,60,42,1,1,1,35,80,0,0,800,1520
10,2,36,43,2,1,3,75,292,8000,0,1800,2240
5,1,48,25,2,1,1,55,100,0,0,549,549
12,3,36,51,2,1,1,45,130,4000,0,1200,1400
2,6,60,32,2,1,2,45,150,0,0,1450,1850
9,2,48,47,2,1,3,35,183,45000,1700,3000,3690
9,2,12,26,1,1,1,35,91,4000,0,1000,1776
16,6,30,44,2,1,3,35,107,8000,0,1300,1634
2,5,48,27,4,1,2,35,125,0,0,870,1480
0,2,48,66,2,1,4,35,45,5500,0,1250,1267
2,6,60,26,2,1,3,35,30,0,0,900,1159
3,2,36,49,2,1,3,45,64,4000,0,400,773
1,2,48,28,2,1,1,45,116,4000,1857,1100,1173
1,3,60,32,2,1,1,60,140,4000,1300,1200,1410
0,6,60,30,1,1,2,35,61,0,0,500,1081
2,1,60,43,2,2,2,84,86,0,0,1650,1782
13,2,60,41,2,1,1,75,89,2000,0,1000,1274
14,2,48,32,2,1,2,45,165,4000,112,1300,1346
3,2,60,24,2,1,3,60,67,9000,0,1300,2885
14,2,48,53,2,1,1,45,95,3000,0,1060,1060
5,2,36,65,1,1,4,35,121,10000,0,900,1191
3,1,30,39,2,1,1,58,128,0,0,600,1098
15,2,60,38,2,1,1,60,90,6000,480,1100,1289
6,2,60,33,2,2,1,45,103,10000,0,1000,1658
15,2,60,29,1,1,1,35,130,5000,0,830,1000
10,2,60,47,4,1,1,35,229,7000,0,2550,3500
12,2,36,38,2,1,1,35,143,5000,1100,700,2093
4,5,36,26,1,2,3,35,65,3500,0,1300,1475
15,3,60,33,1,1,1,35,163,5000,0,1000,2244
14,5,18,29,2,1,1,45,162,0,0,600,2120
2,2,60,30,2,1,2,35,154,2500,500,1000,1725
9,2,60,47,2,1,1,60,55,9500,0,600,1164
0,5,60,24,1,1,1,35,53,0,0,1200,1497
14,5,24,28,2,1,1,45,192,0,0,1000,1736
14,2,36,36,2,2,1,75,115,11000,3600,1250,1550
16,2,60,33,2,1,1,45,90,6000,0,1500,1630
29,2,60,52,2,1,2,45,175,2500,0,1186,1286
3,2,60,36,2,2,3,35,60,2500,0,2300,2965
6,2,48,28,2,1,1,45,114,3500,0,650,1255
47,2,48,61,2,1,1,35,110,5500,30,1200,1200
14,2,60,34,2,1,1,45,130,4000,0,1100,1654
5,5,48,23,1,1,2,35,92,0,0,1200,1200
6,6,36,23,1,1,1,35,68,0,0,600,1271
4,5,60,24,2,1,1,35,130,0,0,800,897
1,2,12,61,2,1,4,45,103,20000,0,300,650
8,3,60,45,2,1,3,75,200,35000,0,800,1270
6,5,60,30,4,1,1,45,170,0,0,750,1674
6,5,60,26,1,2,1,35,270,0,0,1800,1921
15,2,60,34,2,1,1,45,82,3500,0,750,1624
17,1,24,50,2,1,3,68,79,1000,0,1000,3782
6,1,60,45,2,1,1,59,139,0,0,1350,1612
18,2,60,51,2,1,1,60,205,8000,0,1100,1350
15,2,48,29,2,2,1,35,100,8500,1300,500,873
0,2,24,20,1,1,2,45,188,2000,1500,300,315
2,2,48,55,2,1,4,35,135,8000,0,800,800
6,1,48,37,1,1,1,55,200,0,0,1450,1650
3,2,24,32,2,1,1,45,120,5000,0,800,1023
18,2,60,42,2,1,1,45,172,3500,0,1850,2034
0,5,60,21,1,1,3,35,44,0,0,1200,1311
3,1,60,30,2,1,1,77,169,0,0,1500,2037
0,3,6,22,1,2,2,35,115,1000,0,250,800
15,2,24,41,2,2,2,45,180,6000,0,700,1888
12,1,60,30,1,2,1,44,86,0,0,1300,1380
15,1,48,45,2,1,1,88,130,3000,0,1300,1591
2,1,60,29,2,1,1,80,200,0,0,1250,1250
14,2,36,39,2,1,1,60,167,5000,0,1350,1355
4,2,36,26,2,1,1,35,100,6500,3900,500,500
1,3,60,22,1,1,2,35,73,4500,4300,1000,1485
4,1,60,53,3,1,4,37,22,20000,0,1300,1498
2,2,36,37,2,1,1,60,83,3500,0,310,1119
1,1,36,28,2,2,1,47,122,0,0,950,1100
15,6,36,39,4,1,1,45,116,4000,0,600,1196
4,2,60,25,1,1,3,35,100,25000,0,2250,2270
3,5,60,27,1,2,1,35,117,0,0,1500,2190
6,2,60,35,2,1,1,60,135,4500,1000,1658,1675
16,5,48,31,1,2,1,35,72,0,0,850,1228
5,2,60,41,2,1,1,60,266,14800,0,2500,2600
31,2,60,58,2,1,1,60,293,8000,0,1500,1655
38,2,24,56,2,2,1,75,98,7000,0,300,1308
1,5,60,26,1,1,1,35,57,0,0,1200,1512
17,2,60,44,2,1,1,45,116,3000,0,800,1654
17,1,60,52,2,1,1,65,200,0,0,1400,1407
22,2,60,54,2,1,1,35,104,3000,0,1050,1282
11,6,60,48,2,1,1,75,225,0,0,1300,1550
5,2,18,28,2,1,1,35,141,5500,0,650,1258
1,1,36,37,2,1,2,75,145,0,0,1100,1871
1,5,48,36,2,1,2,60,45,0,0,1200,1401
14,1,60,38,2,1,1,75,146,0,0,1350,1413
0,5,60,34,2,1,1,45,225,8000,2300,800,1850
20,2,48,60,2,1,3,35,142,12000,0,500,1154
7,2,60,53,2,1,1,45,161,6000,2000,1000,1460
2,5,12,26,1,1,1,35,105,0,0,360,1258
5,2,60,49,2,1,1,35,121,3000,0,1200,1642
4,1,60,37,1,2,1,79,436,0,0,1500,1550
0,2,24,30,2,1,2,60,76,4500,0,400,450
0,5,12,23,1,1,2,35,37,2500,0,120,300
15,2,60,53,2,1,3,45,148,6000,0,1000,1330
2,5,60,24,1,1,3,35,214,7000,2400,2000,2570
1,2,48,35,2,1,3,90,174,11900,0,900,1220
0,2,60,49,2,1,1,60,400,5000,0,1200,1283
4,3,60,37,2,1,3,75,120,10500,1500,1200,1341
11,1,48,53,2,2,1,81,210,0,0,1260,1538
0,1,36,33,2,2,2,76,155,0,0,440,440
2,5,48,22,1,1,1,35,185,0,0,1000,2130
3,1,36,23,1,1,1,59,244,3100,0,700,1199
7,1,60,39,2,1,1,103,130,0,0,950,1215
12,2,60,28,2,1,1,45,167,3000,1750,250,1188
15,1,36,36,2,1,1,60,145,0,0,900,1621
0,5,60,21,1,1,4,35,149,3000,0,1400,1829
0,2,60,33,4,1,2,35,78,0,0,1030,1197
8,1,60,56,2,1,1,62,266,5000,0,1000,1149
2,5,24,35,2,1,1,45,175,0,0,1000,2393
23,2,36,41,2,1,1,60,169,37000,180,1000,1457
28,2,36,46,2,1,1,75,170,6000,0,750,800
16,2,36,55,2,1,1,35,140,6000,0,1100,2136
7,2,60,44,2,1,1,90,271,11000,5500,800,945
2,5,48,25,1,1,1,35,91,0,0,900,1763
20,1,60,54,2,1,1,43,75,0,0,800,1263
0,6,30,21,1,1,2,35,162,0,0,400,400
10,5,48,28,1,1,1,35,135,6000,0,1500,2164
5,5,12,32,2,1,3,35,147,0,0,300,750
2,2,36,30,1,1,3,35,177,6500,2300,1750,2750
7,6,24,30,1,1,1,35,102,0,0,400,1541
1,5,60,21,1,1,1,35,200,0,0,900,1088
14,6,60,30,2,1,1,45,130,0,0,1500,2414
0,4,60,26,2,1,2,45,150,5000,0,1300,1429
3,2,60,38,2,1,1,75,125,9000,0,1250,1415
15,2,60,32,2,1,1,45,108,4500,0,1100,1213
10,1,30,51,2,1,1,60,150,0,0,1300,1378
4,2,36,38,2,1,3,35,142,4000,0,800,970
0,1,60,30,2,1,1,64,188,0,0,1400,1475
0,5,48,27,1,1,2,35,140,0,0,700,750
2,2,36,60,2,1,1,35,122,3000,0,825,900
14,2,48,48,2,1,1,45,112,6000,0,800,1037
2,5,60,22,1,2,1,35,110,0,0,1360,1435
3,2,36,47,2,1,3,60,106,10000,0,800,1649
32,2,48,46,2,1,1,45,150,8000,0,1000,1093
1,6,48,27,1,2,2,35,105,0,0,1300,1533
14,2,48,41,2,2,1,75,72,4000,0,800,1117
13,2,48,45,2,1,1,45,106,4000,0,400,1615
16,2,12,56,2,1,3,45,65,17000,0,650,1665
7,3,60,36,2,2,1,60,300,7000,0,2000,2485
14,1,60,41,2,1,1,54,92,0,0,1450,1482
14,3,24,54,2,1,1,45,100,9000,0,650,1150
15,2,60,38,2,1,1,45,118,4000,2600,1250,1616
11,1,60,38,2,1,1,82,71,0,0,900,977
2,5,60,24,1,1,1,35,101,0,0,1600,1600
3,2,60,30,2,1,1,60,164,4500,0,800,975
1,2,60,30,1,2,3,35,57,4000,2100,1500,1950
20,2,60,46,2,1,1,35,140,9000,0,800,1300
3,5,18,24,1,1,1,35,80,0,0,200,350
11,2,48,36,2,2,1,35,81,5000,2000,570,1177
1,6,24,24,1,1,1,35,114,0,0,400,550
9,2,60,39,2,1,1,35,350,8000,0,1250,1304
10,2,60,37,2,2,3,60,107,20000,600,1000,1175
22,2,60,42,2,2,1,45,120,5000,0,1350,1650
5,1,48,48,2,2,1,46,110,0,0,600,1100
0,2,60,42,2,2,2,35,130,7000,3000,950,950
8,2,60,42,1,1,1,35,96,2500,0,1500,1520
23,2,24,47,2,1,1,35,114,3000,0,400,765
6,1,36,24,2,1,1,63,175,0,0,650,750
6,5,18,27,1,1,3,35,140,0,0,600,2724
7,1,36,49,2,1,1,57,115,0,0,675,675
1,6,36,23,1,1,2,35,66,0,0,450,500
5,2,60,32,2,1,1,35,124,4000,0,2000,3400
26,3,60,41,4,2,1,35,201,4700,3100,2400,2700
1,5,60,20,1,1,2,35,80,0,0,1300,1525
5,3,60,31,2,1,1,35,90,3000,0,900,1152
22,2,48,48,2,1,1,60,110,3000,0,1000,1460
20,2,36,49,2,1,1,45,122,9000,0,1100,1794
7,2,60,35,2,2,1,45,315,10000,4000,2400,2432
1,1,36,27,1,1,1,62,270,0,0,600,825
7,5,24,40,2,1,1,60,200,10000,0,1000,3429
7,3,60,32,2,1,1,60,242,3500,2000,1000,2236
16,2,48,48,2,1,3,35,364,5000,0,900,1077
5,2,24,38,2,1,3,60,182,5000,0,1250,2724
3,2,12,24,1,2,1,35,105,6000,0,500,1138
16,2,48,40,2,1,1,60,225,20000,3000,700,834
17,6,48,62,1,1,1,35,100,0,0,900,1000
0,1,60,33,2,1,2,54,85,0,0,1300,1797
0,2,48,63,2,1,4,35,100,6000,2900,1000,1439
8,2,60,51,2,1,1,45,250,4000,0,1000,1250
3,1,60,22,2,1,1,60,150,0,0,950,1945
6,2,24,39,2,1,3,60,178,18000,0,1000,2099
20,2,60,63,2,1,1,45,256,7000,0,1000,1500
16,3,48,34,2,1,1,60,85,2000,0,800,1866
0,2,60,24,1,1,4,35,82,10000,0,1600,1680
5,2,36,52,2,1,1,35,220,12000,5000,1250,1542
1,5,36,20,1,1,1,35,61,0,0,800,995
5,1,60,31,2,2,1,69,88,0,0,1200,1200
15,6,60,46,2,2,3,35,244,8000,0,2250,2758
2,2,36,24,2,2,1,35,160,3100,400,800,1928
1,1,36,46,2,1,1,57,119,0,0,600,800
18,1,24,35,2,1,2,96,63,0,0,600,888
20,2,36,48,2,1,1,45,257,3000,0,900,1193
10,1,18,34,5,1,1,54,189,0,0,800,2215
11,1,24,38,2,2,1,72,123,0,0,270,1676
0,5,60,36,1,1,1,35,130,0,0,1600,1678
1,1,60,22,1,1,1,46,113,0,0,1600,1989
36,2,60,55,2,1,1,45,102,12000,0,2000,2684
11,1,18,28,2,2,3,64,190,2000,0,700,1224
8,2,36,31,2,1,1,45,110,5000,2000,540,1102
2,2,36,28,2,1,1,45,80,2000,0,550,1572
4,1,36,38,2,1,1,55,98,0,0,350,850
4,2,60,32,2,1,1,60,147,3500,0,830,935
3,2,60,38,1,1,1,35,250,5000,0,1500,1934
1,5,48,18,1,1,2,45,95,4000,0,600,1472
16,2,36,55,2,2,1,60,230,5000,0,1200,1460
12,2,36,38,2,1,1,60,130,5000,0,700,950
18,2,60,48,2,1,1,45,104,5500,25,800,1021
10,2,48,50,2,1,3,45,128,11500,0,500,1195
14,2,60,43,2,1,1,60,120,5000,0,1250,1557
2,5,36,26,1,1,3,35,66,0,0,750,865
7,2,36,23,2,1,1,35,247,5000,400,1500,1785
5,2,36,38,2,1,3,60,63,4000,0,1050,1443
5,2,48,39,2,2,3,60,66,10000,0,875,875
27,2,18,48,2,1,3,35,70,5000,0,800,1578
3,1,36,30,2,2,3,59,140,0,0,1300,2115
2,3,48,30,2,2,1,45,178,5000,0,1150,1627
10,6,60,48,2,1,1,35,203,4000,1500,1520,1636
16,2,6,41,2,1,1,75,87,3000,0,200,625
15,2,60,39,2,1,3,60,555,40000,0,1500,4000
4,5,60,25,2,1,3,35,95,25000,0,1650,1900
3,5,36,20,1,2,1,35,55,0,0,600,1625
2,5,36,28,1,1,1,35,140,1000,0,1000,1693
25,3,60,56,2,2,3,90,85,3500,0,800,975
6,1,48,26,1,2,1,65,198,0,0,950,1111
1,3,60,27,2,1,3,35,130,4650,2850,2000,2240
30,2,12,52,2,1,3,45,80,7000,0,1100,2487
10,5,24,33,1,1,3,35,200,70000,12000,1100,1457
4,2,48,24,2,1,1,35,95,2500,0,900,1625
30,2,54,54,3,1,3,35,224,20000,0,1100,1603
20,2,60,44,2,1,1,60,168,3000,0,1400,1599
1,1,60,28,2,1,3,53,179,0,0,1825,2275
2,3,24,20,1,1,3,35,107,54000,0,2000,2600
4,2,60,23,2,1,1,35,160,6500,3700,1500,1661
4,1,36,60,2,1,1,56,111,0,0,500,675
3,1,60,26,2,1,1,53,80,0,0,950,989
11,2,60,30,2,2,1,35,110,4000,62,1100,1347
6,5,60,26,2,1,1,60,108,0,0,1200,1250
14,1,60,41,2,1,1,53,181,0,0,1150,2497
3,5,48,38,2,1,2,60,67,0,0,1000,1045
1,2,36,36,2,1,1,45,25,3000,2000,1100,1332
20,2,60,40,5,1,3,60,150,5500,0,1400,1928
20,1,60,45,2,1,1,92,170,0,0,1000,2415
0,1,48,25,2,1,1,60,150,0,0,1350,1450
12,1,48,46,2,2,1,104,294,0,0,1350,1352
9,3,48,46,2,1,1,45,100,37000,0,800,904
0,5,48,28,1,1,3,35,100,0,0,900,1400
2,2,48,38,2,2,1,75,192,23000,3000,700,970
3,5,60,24,1,1,1,35,100,0,0,1500,2100
4,1,48,23,2,1,3,52,171,0,0,1150,1450
3,3,60,24,1,1,1,35,245,5000,0,1300,1360
11,2,12,26,2,2,2,35,110,4500,2000,300,1248
1,1,36,26,1,1,2,42,70,0,0,590,590
0,1,48,23,1,1,2,42,72,0,0,700,875
1,1,60,29,2,1,1,73,133,0,0,1000,1158
9,2,24,30,2,1,1,35,250,30000,0,1000,1594
2,2,60,28,2,1,3,35,196,7000,3950,1600,1678
3,5,60,36,2,2,1,60,92,0,0,1100,1355
10,2,60,45,2,1,3,45,325,12000,1200,1300,1833
10,2,48,33,2,1,1,45,110,5000,0,1000,1160
2,1,48,56,1,1,3,51,157,11000,4500,1000,2008
4,6,60,25,1,1,1,35,162,0,0,1800,2999
7,5,60,33,1,1,2,35,70,0,0,1300,1438
5,5,48,27,2,2,3,45,175,0,0,1000,1342
16,5,24,44,1,1,3,35,86,0,0,700,950
0,5,24,26,1,1,2,35,69,0,0,107,125
7,2,60,28,2,2,1,60,148,8000,0,920,1021
2,6,48,25,2,1,1,35,129,0,0,1580,1925
3,1,60,44,4,2,1,60,150,0,0,1650,1772
1,2,24,38,2,1,1,60,102,3500,0,850,1260
7,2,48,32,2,2,1,45,140,5500,0,550,1250
2,2,60,24,1,1,2,35,120,3000,0,1400,1513
1,5,60,42,2,1,1,60,66,7000,0,950,1589
27,1,24,50,2,1,1,47,115,0,0,500,1636
6,2,60,31,2,1,1,35,84,3000,0,1400,1724
3,2,60,26,2,1,1,45,128,3000,0,1300,1790
9,3,60,32,2,1,1,60,155,12000,5000,1200,1400
5,5,24,26,1,1,1,35,140,0,0,450,900
3,1,48,26,2,1,1,58,230,0,0,1150,1316
18,3,60,49,2,1,1,60,140,4000,0,1050,1097
19,2,60,54,3,2,1,35,207,11000,4000,800,1336
5,1,36,40,4,1,1,43,75,0,0,400,650
8,2,60,33,2,1,3,45,250,10000,0,2500,3250
2,6,36,35,4,1,1,35,200,0,0,1600,1671
10,2,60,26,2,1,1,45,135,5000,3700,1600,1767
14,2,36,34,2,1,1,60,143,5000,0,1400,1939
13,5,48,31,2,1,1,35,90,0,0,1000,1395
4,4,60,62,2,1,3,35,102,8000,0,1200,1405
20,2,60,46,1,1,1,35,250,25000,4000,1450,1566
15,2,60,49,2,1,1,60,162,5000,0,1700,2081
24,2,60,46,2,1,1,60,140,6000,1000,1100,1653
10,2,36,36,2,1,1,35,235,12000,1700,1500,1985
2,5,36,24,1,1,1,35,60,0,0,450,750
21,2,24,44,2,1,1,60,124,4000,0,800,2400
1,1,60,24,2,2,2,42,70,0,0,1700,1761
11,2,48,27,2,1,1,35,140,4000,0,1500,1641
12,2,60,27,2,2,1,35,100,3000,0,1300,1359
5,1,36,51,2,1,1,63,184,0,0,635,785
6,2,48,26,2,2,1,35,90,5000,0,1390,1594
