Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Assets,Debt,Amount,Price,Income
3,2,60,30,2,1,1,45,3700,1250,1300,1665,93.19837648644209
17,1,48,37,2,1,1,53,0,0,1050,1317,91.52334877300933
15,2,60,45,5,1,1,35,16000,0,1000,1200,97.1137121307613
0,5,48,26,1,1,1,35,0,0,850,1400,94.71121590985275
15,5,60,34,2,1,1,75,3000,0,1500,1889,89.87981419964875
11,5,30,27,1,1,1,35,0,0,600,1293,95.47251247217615
9,3,60,26,2,1,1,35,4000,0,750,1546,92.29860590834424
1,2,12,61,2,1,4,35,18000,0,500,1342,91.0720376585932
11,2,36,34,2,1,1,60,23000,0,400,1084,92.31008949942446
8,5,24,23,1,1,2,45,0,0,900,931,96.8324907844434
5,2,48,40,2,2,1,35,5000,0,600,1258,92.74059220016568
0,5,42,21,1,1,1,35,0,0,900,1141,91.70858337790978
0,6,60,37,2,1,1,60,0,0,1000,1000,93.57543063508187
10,2,60,40,2,2,1,60,15000,2640,1400,2038,93.58231778416844
7,2,30,30,2,2,1,45,7000,0,500,1661,91.67823208670653
8,5,60,49,2,1,3,105,3000,0,1200,1451,92.08201613516111
36,2,60,61,2,1,1,45,4000,0,1350,1650,90.54350199098982
4,2,48,29,2,1,1,45,3500,0,1000,1226,93.54191429028963
0,5,24,21,1,1,1,35,0,0,900,1681,91.95066366760541
10,2,60,40,2,1,1,45,7500,0,1388,1388,89.37132476476832
9,1,60,41,2,1,1,72,6000,700,1600,1776,90.53376727436104
8,2,36,30,2,1,3,45,7000,3000,1000,1734,93.67317012031413
9,1,36,39,2,1,3,54,0,0,600,875,89.9025092890442
1,5,36,24,1,2,2,35,0,0,250,750,91.46279974166325
19,2,60,46,2,1,3,60,7000,0,1500,2755,90.85066046386834
18,2,36,34,2,1,1,60,6000,0,650,1601,92.9779958488574
7,2,60,28,2,1,1,35,3000,0,1600,1707,93.41591727900712
9,1,60,43,2,1,1,88,0,0,850,863,96.14906037783337
8,1,60,31,1,1,1,46,0,0,850,880,92.91101188114247
30,2,60,54,2,1,1,60,15000,0,1000,1388,92.9956287491801
10,3,48,37,2,1,1,60,1000,0,1200,1350,91.27785322195533
10,2,36,36,2,2,3,60,7000,0,1100,1250,90.61564865631014
9,6,48,24,1,1,1,45,0,0,1200,1302,92.51045981699028
2,6,60,22,1,1,1,35,12000,0,1450,1600,95.44442672008728
13,6,48,37,2,1,1,60,0,0,950,1365,91.12398747734512
24,2,60,45,2,1,1,90,3500,0,900,1541,90.21736959765713
10,2,60,39,2,1,3,60,39000,0,3000,3569,93.76750420230671
10,5,36,37,1,2,1,35,0,0,1000,2484,92.0471570165946
8,3,48,31,2,1,1,60,4000,0,1400,1732,87.08003873513707
2,2,60,31,2,1,1,60,4000,0,1000,2095,94.81299168051959
18,3,60,48,3,1,3,45,8500,500,1300,1309,94.45859765135839
14,2,60,28,2,1,1,60,6000,2500,950,1610,90.29111176046462
1,5,24,29,1,1,2,35,0,0,650,1370,90.51603982251957
25,2,60,44,1,2,1,35,3500,360,1050,1606,91.6508372463779
5,2,60,31,1,1,1,35,8000,0,850,1934,92.1197716567712
4,2,6,30,1,1,1,35,10000,0,750,1436,90.51229349869672
13,2,36,40,3,1,1,35,6000,3300,900,1073,91.76110698259998
11,2,48,28,1,1,1,35,6000,0,830,1152,91.52767775680483
10,2,60,37,1,1,1,35,3000,0,1500,1635,93.76200352809526
3,5,60,35,2,2,1,35,0,0,2000,2228,92.44506090967471
5,5,60,21,1,1,2,35,0,0,1400,1550,92.49464321678138
8,5,42,27,1,1,1,35,0,0,400,1418,90.25668826943813
12,2,36,32,2,1,1,45,3500,0,800,1280,93.35949410539422
2,6,60,20,1,1,1,35,2000,0,1000,1275,93.93153125340554
0,5,60,19,1,1,4,75,3000,0,1800,2091,92.43512331442109
19,2,24,52,2,1,1,35,2500,0,580,1380,93.09865339085326
2,2,36,55,2,1,1,35,10000,0,1150,2000,92.73721461489785
19,6,60,34,2,1,1,75,4500,0,1600,1778,92.68819550826848
1,5,24,21,1,1,1,35,0,0,900,1486,93.6636732704623
1,2,24,32,2,1,2,45,4000,200,175,175,93.65290034332172
0,2,18,26,1,1,4,35,7500,2600,600,1290,88.8239802431119
7,1,36,33,4,2,1,47,0,0,645,895,93.76897174634159
14,2,18,37,2,1,1,60,7000,0,600,1661,93.19399416871117
16,2,60,48,2,1,3,45,7000,0,2000,2529,92.3011774150036
1,5,60,22,1,1,1,35,2000,0,1500,2098,92.5605898102942
3,1,36,61,2,1,1,41,12000,0,2500,3559,93.10306851397355
10,5,48,24,1,1,1,35,0,0,1000,1260,93.49497153677657
3,5,24,24,2,1,1,35,10000,0,500,650,93.31739066155146
4,5,60,26,1,1,1,35,0,0,1050,1372,92.13794151934985
1,1,36,22,1,1,1,59,0,0,450,2050,93.72407513244089
3,2,36,36,2,1,3,90,4000,0,1300,1500,89.93248225651224
2,1,48,45,2,1,3,47,0,0,1600,1895,93.46103750048607
5,5,12,43,2,1,1,105,0,0,500,1114,90.67774562519935
5,5,24,35,2,2,1,35,3000,0,800,1828,92.91001970274661
10,5,36,28,2,1,3,45,0,0,1700,2300,93.21871321447905
2,2,60,32,2,2,1,60,2500,450,1800,2400,89.89222142406219
30,3,36,66,1,1,1,35,3500,0,800,1251,92.51434566806705
15,6,48,33,2,1,1,45,0,0,1000,1587,93.54639427727976
0,5,36,25,1,1,1,35,0,0,550,1546,93.50509097119445
3,2,60,40,2,2,1,60,8000,0,1700,2000,90.29154095837265
4,1,48,42,2,1,3,100,0,0,1450,1489,95.53261671438284
4,2,60,42,2,1,4,105,3500,108,1000,1025,91.81875544020961
12,2,60,35,2,1,1,60,3000,1600,875,875,96.63427622610129
1,1,60,30,2,1,2,84,0,0,750,900,92.98425593207452
18,2,60,39,2,1,1,60,3500,0,1400,1471,91.50950008210263
12,5,60,27,1,1,1,35,0,0,1350,1750,90.2469816114508
7,2,60,44,2,1,1,45,3500,0,1450,1625,92.14783467001253
5,2,60,40,2,2,1,60,3500,0,1200,1291,93.284919393172
2,2,60,32,2,2,1,60,7000,2500,1600,1850,93.26040579761744
14,2,60,29,2,1,1,35,5000,0,1400,1668,90.58792856322793
5,3,72,29,2,1,1,45,1500,850,1450,1516,90.04756064083911
1,6,36,40,2,2,1,75,0,0,800,800,91.00520928686568
2,1,48,41,4,1,1,61,0,0,900,1178,92.50355991859266
1,2,48,34,2,1,4,60,2500,0,1000,1476,92.36034331788116
13,2,24,37,1,1,1,35,3000,0,800,1494,93.17380783534767
12,2,48,42,2,1,1,60,5000,0,900,1350,95.16870078636872
0,5,36,22,2,1,2,35,0,0,650,950,90.8479068019229
6,5,12,27,1,1,3,35,0,0,400,1777,94.2134242309216
3,5,36,29,1,1,2,35,0,0,800,1428,92.02780834580133
5,2,36,58,2,1,4,35,7000,0,750,1150,87.58242800575414
12,2,36,34,2,1,1,60,4500,96,600,1253,90.15405597577748
14,2,60,43,2,1,1,45,4000,0,950,1206,94.81910127117268
15,2,60,31,2,2,1,45,4000,0,960,1031,92.17064907150294
1,3,48,55,2,1,1,60,8000,840,900,1050,92.49282838019569
0,5,60,24,1,1,1,35,12000,0,1150,1275,93.4653461192494
2,2,60,44,2,1,1,75,6000,0,1600,2070,94.81775249545642
5,5,60,59,2,1,4,35,5000,0,650,730,90.82654710152178
20,1,48,44,3,2,3,43,0,0,550,1499,95.20718006019081
1,5,36,27,1,1,1,35,0,0,1000,1866,90.80658980068188
0,1,36,34,1,1,2,44,0,0,325,375,95.50502231497146
29,2,60,50,3,1,1,35,6000,0,1143,1143,91.25754248442783
6,4,24,37,2,1,1,75,10000,800,1678,1678,93.07991436336101
3,2,48,42,2,1,1,45,20000,3000,1500,2163,96.41356791891614
1,5,48,22,1,1,2,35,0,0,1200,1442,95.82772227569133
4,1,36,35,2,1,2,52,0,0,350,899,90.30201589402137
13,2,36,50,2,1,1,45,1800,0,715,1683,91.09416572659526
12,5,60,32,2,1,1,35,0,0,1400,1780,92.93270716212014
5,2,60,58,2,1,3,45,45000,0,1500,2090,94.09246149205863
22,2,48,48,2,1,3,75,37000,0,1000,1484,92.51913354541169
15,2,60,56,2,2,3,45,10500,0,1250,1392,94.39438924932396
30,2,60,53,2,1,1,35,4000,0,1250,1401,89.00450959419337
3,1,36,45,2,1,3,61,10000,0,1000,1500,89.49108488188739
20,2,48,37,4,1,1,35,8000,1000,1300,2500,87.31591842975342
0,5,24,23,2,1,2,35,0,0,500,1175,98.18465510511939
5,1,60,29,2,1,1,56,0,0,1350,1396,91.36381504904361
1,5,60,20,1,1,1,35,0,0,1000,1479,93.98034281878756
5,2,12,27,2,1,1,45,2500,0,1000,1600,89.43517830678927
10,1,48,39,2,1,1,51,0,0,880,1345,93.58255222559414
5,2,6,52,2,1,1,35,2000,0,250,1500,93.62627013031364
4,1,36,34,2,1,1,73,0,0,1000,1250,93.41173129100717
3,2,36,28,2,1,2,35,3000,0,1000,1851,94.74852023575646
1,6,36,37,2,1,3,60,0,0,850,1000,91.36354376325589
5,2,36,45,2,1,1,75,7000,2300,400,800,93.93844540865867
14,1,48,33,2,1,1,65,0,0,1300,1695,93.71154097469842
27,2,36,53,2,2,1,35,4000,0,350,1389,92.28565137543941
1,2,48,39,2,1,1,45,10500,0,1300,1392,92.57638495818696
15,2,24,29,2,1,1,45,4000,0,400,899,90.29127195322329
20,2,60,36,2,1,1,45,5000,2500,1600,2478,91.6792888859659
31,2,48,57,2,2,3,60,19400,1781,600,887,91.03947357432685
0,2,60,24,2,1,4,35,7000,2500,1350,1425,91.87786857059315
7,2,36,36,2,1,1,45,4000,0,325,1626,92.36329084793906
9,1,48,23,2,1,1,47,0,0,1500,1643,92.43697768297523
0,1,36,36,2,1,2,84,0,0,1050,1342,89.95386248326977
18,6,36,52,2,1,1,35,0,0,600,1418,91.84304730858119
19,3,60,54,2,1,1,45,3500,0,1300,1534,94.15095661312334
2,1,36,45,1,1,1,45,0,0,350,555,95.78935349905193
8,2,36,53,2,1,1,45,6000,0,350,575,95.59739819745714
12,2,60,27,2,1,1,35,4000,0,1000,1537,92.42963696177074
16,1,60,47,2,2,1,72,0,0,1150,1428,95.07588511160807
26,2,36,44,2,1,1,75,6000,0,1606,2605,93.71033890662544
32,2,36,56,2,1,1,60,7000,0,1000,2950,93.69231870415595
12,3,12,41,2,1,3,75,20000,0,1200,2130,94.2557092025643
1,2,60,59,2,1,4,45,10000,0,1150,1150,92.45333669125667
14,2,48,48,2,2,1,60,5000,0,850,1801,90.13200118334942
7,1,60,56,2,1,1,55,0,0,790,1106,91.30873370727053
13,5,36,27,1,1,1,35,0,0,500,800,92.51893096314815
1,5,48,36,2,1,2,60,0,0,1000,1148,92.22195765228986
5,2,60,49,2,2,1,60,14000,0,1000,1297,91.9530760853828
30,1,24,53,2,1,3,69,25000,0,1000,2200,91.93747450144448
21,2,48,53,2,1,1,35,3000,0,1000,1674,93.0201822755214
11,2,60,38,2,1,3,35,3500,0,1000,1182,93.70238363163274
11,1,60,50,2,1,3,50,0,0,1400,1637,90.60800830390608
4,5,48,21,1,1,1,35,4000,0,600,1320,92.06664427858047
2,1,60,41,2,1,3,44,0,0,1800,2213,91.9187184886672
20,2,24,46,2,1,3,35,17000,0,1000,1895,96.70294721927878
26,2,60,54,2,1,3,60,80000,0,1600,2257,93.34980653480382
20,2,36,48,2,1,1,60,3500,0,1000,2188,92.10840808228168
1,5,24,26,1,1,1,45,18500,0,500,1505,93.48544734545462
12,3,48,37,2,1,3,60,9000,0,1200,1995,90.20172258635313
4,2,60,37,2,1,3,35,18000,0,800,1560,93.48717065280971
4,2,60,37,2,1,3,35,18000,0,800,1560,89.13153670338781
4,3,60,43,2,2,1,45,0,0,1050,1530,90.72967839654454
2,2,60,33,2,1,1,60,4600,3500,700,760,92.6147794983505
13,1,48,28,2,2,1,54,0,0,800,1157,91.12077600365649
28,2,24,49,2,1,1,35,2700,0,400,500,91.83107953875478
21,2,36,51,2,1,1,75,1500,0,900,1221,91.40116432778628
3,2,60,28,2,2,2,60,5000,1000,800,1484,91.89245667035091
14,2,48,51,2,1,1,45,2000,0,1400,1700,93.94875985543386
6,3,60,45,2,1,1,60,2500,300,1250,1565,90.86023095021332
4,5,24,40,1,1,1,35,5500,600,500,1672,94.03122300792641
1,1,60,29,2,1,1,59,0,0,700,1344,91.09514044574509
5,3,36,32,2,1,1,75,40000,0,1400,1444,90.85708325657204
2,5,36,24,1,1,1,35,0,0,895,895,92.91854845546922
0,2,60,30,1,1,2,35,8000,0,850,1251,91.64267364134062
14,3,48,42,2,1,1,90,8000,6300,1000,1650,93.02471591263867
0,1,48,49,2,1,2,52,0,0,500,950,93.99809130930178
4,1,60,34,1,1,1,43,0,0,1500,2218,91.99631728610512
2,2,36,29,1,1,3,35,3000,0,950,1300,91.37633917167189
11,2,48,26,2,1,1,35,3500,0,200,1871,91.72411321184602
25,2,48,48,2,2,1,35,4000,0,800,1800,92.01125540675444
2,2,36,21,1,2,3,35,13000,4000,1000,1200,92.11203407343011
20,2,36,63,2,1,3,35,6000,0,1000,1675,90.72952013501383
9,2,60,32,2,1,1,45,4500,0,1100,1293,96.24008576052586
15,2,60,51,2,1,1,60,5000,0,1000,1200,92.43836634129812
5,5,60,25,1,1,1,35,0,0,1200,1300,93.74365906270542
1,6,60,32,2,2,2,35,4000,500,1150,1661,93.21108579194961
14,2,60,28,2,2,1,35,7000,900,1000,1850,92.98795632089875
9,1,48,32,2,2,1,87,0,0,1000,1640,88.45845671547914
7,2,12,45,3,2,3,75,15000,0,600,1130,94.26120196941704
1,5,24,21,1,1,1,35,3000,0,700,1250,94.10075373519926
19,2,24,35,2,1,1,60,4000,0,200,1147,96.01115614955725
12,2,60,27,2,1,1,35,3000,1400,1400,1428,90.68991220791993
11,2,60,26,2,1,1,35,5000,0,1050,1273,94.48695804659361
1,5,48,21,1,1,2,35,0,0,1400,1503,88.02793683963773
6,5,48,37,2,1,1,45,0,0,1000,1530,91.61508986494803
25,3,60,58,2,1,1,35,5000,1000,1500,2000,95.9087916172004
15,2,60,50,3,2,3,35,15000,2520,880,951,92.48254826673566
5,5,24,25,1,1,2,35,0,0,750,1125,95.85603433260256
13,2,60,43,2,1,1,45,3500,0,1600,1805,94.4127773544538
35,1,60,52,2,1,1,83,3000,3000,900,1633,95.80174667509999
6,5,60,41,2,1,1,75,0,0,1230,1238,92.24023019416235
28,2,30,54,2,1,1,45,15000,0,1250,2166,90.61023921776334
0,2,60,61,2,1,4,35,3000,0,1300,1726,89.26009816823553
20,6,48,47,2,1,1,45,0,0,1200,1431,89.99555600052541
15,5,48,30,4,1,1,35,0,0,850,1075,94.62044544249233
3,5,24,20,1,1,1,35,2000,0,500,1624,93.80222914659466
2,2,48,57,2,1,1,45,4000,0,1000,1500,91.36462870664383
1,2,60,43,2,1,2,75,6000,2000,750,1256,89.21777646429999
10,2,36,43,2,1,1,60,6500,0,1370,1717,96.2379805530661
15,2,60,29,2,1,1,45,15000,4800,1500,2519,93.83005176354912
0,1,60,38,2,1,1,67,0,0,1200,1497,97.95667796846155
0,1,36,25,1,1,2,44,0,0,800,1212,91.67399619405893
4,6,48,20,1,1,1,35,0,0,1126,1631,90.13774844598228
1,1,36,44,2,2,1,54,0,0,500,650,90.04344528504988
16,2,60,44,2,1,1,35,2500,400,2000,2190,93.7930187759562
0,5,12,22,1,1,4,35,0,0,200,748,92.18453595173462
15,2,48,29,2,1,3,45,16200,0,1400,2475,92.47765992144532
15,1,24,42,2,2,1,41,0,0,200,400,93.03617311373422
8,3,60,30,2,1,1,35,8000,5500,2000,2552,91.87658505816061
4,2,24,22,1,1,1,35,3216,0,1000,1000,96.29103319502033
11,2,60,54,2,1,1,45,15000,0,1200,1415,90.35371924916203
5,2,12,60,2,1,1,60,5000,0,400,1361,94.622113922586
7,1,48,43,2,1,1,44,0,0,1300,1653,94.23267505807674
9,1,60,31,1,1,1,44,0,0,1200,1364,90.30343209163655
12,2,60,28,1,1,1,35,15000,0,1350,1381,92.3626422418396
5,5,36,29,1,1,1,35,0,0,300,425,89.08771749612545
5,5,60,23,1,1,3,35,0,0,948,1148,93.40018225168616
11,2,36,40,2,1,1,45,8000,4000,900,1674,87.66029528552076
1,5,18,25,1,1,2,35,0,0,400,1367,93.65853610068164
20,1,48,46,2,1,1,98,0,0,650,900,92.24418192974994
10,2,24,50,2,1,3,45,6000,0,1000,2445,92.39947827567778
3,3,24,47,2,1,1,60,4000,1500,800,1000,93.512124901221
11,2,60,38,2,2,1,60,5000,0,1300,1850,91.91916300983202
2,1,60,36,1,1,1,52,0,0,1300,1400,91.7970163526924
18,2,60,35,2,1,1,45,4000,0,950,1250,90.40675546639305
15,3,48,49,2,2,1,60,2000,1000,900,960,89.30718991837544
2,1,60,40,1,2,1,104,5000,300,1700,1879,91.20627644720484
13,5,36,34,1,1,1,35,0,0,500,1014,91.27802374042193
3,3,36,53,3,1,4,105,2500,500,700,890,92.3824908245573
0,1,36,27,2,1,2,42,0,0,700,925,90.60911453258528
0,5,36,23,1,1,1,35,0,0,1100,2095,92.9440638095857
0,2,48,49,2,1,2,35,5000,1600,900,1178,92.45392844299415
9,2,60,24,2,1,1,35,4000,0,1000,1174,91.89039984134585
12,2,36,49,2,1,3,35,12000,2000,1000,1200,90.59925502783145
2,6,60,23,2,1,3,35,0,0,1400,1581,92.14310243500954
9,1,48,23,2,1,1,65,0,0,400,2305,93.21147112996468
22,2,48,44,1,1,1,35,5000,0,900,1500,94.31899267765014
0,3,60,39,2,1,2,35,1500,0,1270,1405,93.43514653341965
0,2,60,27,1,1,1,35,15000,0,1000,1034,94.98481024549831
18,2,18,38,2,2,3,60,20000,0,950,1350,96.9193776031413
10,5,36,50,4,1,1,35,0,0,700,1473,94.38808370246402
2,6,30,21,1,1,1,35,5000,0,1000,1525,89.71364824641176
3,5,36,28,1,1,1,35,0,0,1000,2050,94.26856675922171
15,2,60,48,2,1,1,45,3000,0,250,1092,95.77035682869301
10,6,60,50,1,1,1,35,0,0,1080,1152,89.158053861272
1,5,36,26,1,2,2,35,0,0,600,700,92.26191601786823
5,5,48,28,2,1,1,35,0,0,1600,1630,91.71585198720445
3,1,60,24,1,1,1,60,0,0,1050,1351,91.17763484431667
11,2,60,28,2,1,1,75,24000,0,1400,1852,94.09987705095492
4,1,36,24,2,1,2,55,0,0,650,725,93.53862084856664
12,2,48,35,1,1,1,45,25000,1700,1000,1560,91.07422932688506
4,2,24,49,2,1,1,45,15000,0,850,1338,89.20640274344272
1,5,60,23,1,1,1,35,80000,0,1150,1409,90.56157365760743
3,2,60,51,2,1,1,35,25000,0,1800,2208,91.63976483456395
29,1,60,55,2,2,1,45,0,0,1400,1530,93.11930347353459
3,2,60,64,3,1,4,35,2500,0,650,660,92.72020313165888
0,2,60,42,2,2,2,35,3000,1500,1200,1438,94.9977426760925
2,4,12,32,2,2,1,45,3000,0,1000,1800,89.99063649939863
29,2,48,60,2,1,1,35,3500,0,1050,1550,92.20039965759467
20,2,24,42,2,2,3,60,10000,0,1000,1622,90.14863639419852
2,5,60,23,1,2,1,35,0,0,1570,1671,93.93562357423865
22,2,48,53,2,1,1,35,5000,0,1500,1683,92.71732284685282
14,5,36,30,2,1,1,35,0,0,1100,1505,92.7828302073949
5,6,24,33,2,1,1,60,0,0,400,1600,92.37629418535708
8,2,36,37,2,2,1,75,20000,0,1000,2105,91.46505546604921
5,2,60,26,2,1,1,35,6000,0,1100,1151,89.79734551540328
23,2,48,45,2,1,1,90,10000,3500,500,1111,93.516776609831
1,2,60,28,2,2,1,35,6000,0,1150,2100,89.43666455809192
0,1,12,23,2,1,2,43,0,0,200,1200,88.8191312428093
6,2,60,22,1,1,1,45,10000,0,850,1014,94.64330067486507
1,5,60,33,2,1,1,60,12000,0,1900,2150,90.66646211319745
3,5,48,25,1,1,1,35,0,0,700,1114,95.7918657458146
0,5,60,22,1,1,2,35,0,0,1250,1316,91.35667990083773
8,2,36,25,2,1,1,35,3000,0,1600,2202,88.57603083982434
2,1,60,28,1,1,1,47,0,0,1000,1015,90.19569465036837
1,5,60,21,1,2,3,35,0,0,800,899,95.25442948298804
0,2,48,42,4,2,1,60,15000,0,800,800,91.62473003653578
3,3,60,35,2,2,1,45,1000,0,1000,1232,92.54803589807689
14,2,48,44,2,1,1,60,3000,0,500,1745,93.57202963599954
6,1,60,23,2,1,1,48,0,0,1000,1064,92.4370499406281
0,2,60,41,2,1,2,45,4500,80,800,825,94.96815428831
3,6,60,27,1,1,1,35,4700,700,1400,1640,91.95808977122132
1,5,60,20,2,1,2,35,0,0,1370,1499,92.64398409548134
7,1,60,22,2,1,2,47,0,0,1040,1200,95.07867498429047
2,3,60,21,1,1,3,35,4000,0,1000,1522,93.70259580629543
19,3,60,55,2,1,1,45,4000,0,1300,1661,92.87588625359601
0,5,12,24,1,1,3,35,0,0,240,240,93.66068631782014
1,5,36,23,1,1,1,35,0,0,1000,1639,92.77552024202046
4,1,48,33,2,1,1,58,0,0,1500,1784,93.305190052656
4,5,30,30,1,1,1,35,0,0,600,775,93.78355090938415
2,3,60,35,2,1,1,35,9900,2000,700,782,91.22617383758967
20,2,60,54,2,1,1,60,5000,0,600,1400,92.14700864210712
1,6,24,46,2,1,2,45,2500,0,390,590,91.56489663467362
10,1,48,53,2,1,1,48,0,0,500,1000,93.19472398984543
3,2,60,41,2,1,3,60,14000,0,1889,1889,94.0173361994177
15,2,60,41,2,1,1,35,10000,0,1000,1040,93.58912679639299
5,1,48,26,4,1,1,53,0,0,1200,2279,90.48811261556548
26,2,48,49,2,1,1,60,2000,0,1750,2047,95.33713606698407
6,2,36,23,2,1,1,45,3500,1500,650,1158,90.8540851004851
8,1,54,29,2,1,1,43,0,0,1000,1241,96.75954327273774
15,2,48,53,2,1,3,45,15000,3500,1650,2000,90.50274927258126
7,2,36,25,2,1,1,35,3000,750,650,700,93.15360822648346
19,2,36,47,2,1,1,35,12000,1600,1400,1883,92.14276111472512
7,2,60,26,2,1,1,35,5000,2400,650,900,92.26069801100167
10,3,36,41,2,1,1,45,11500,4000,250,500,92.42276762909809
2,3,24,41,2,2,3,90,5000,0,800,1900,92.52652079984267
5,1,24,36,2,1,1,70,0,0,700,2995,94.02954810554351
2,6,36,31,2,1,1,45,0,0,600,1135,93.45443885335281
2,3,48,44,2,1,4,60,4300,0,1250,1250,93.44990556991837
3,5,60,23,1,1,3,45,4000,0,1000,1330,90.25113734483698
10,1,36,45,2,2,1,83,0,0,800,4300,96.563990256691
10,2,48,35,2,1,1,45,5000,350,1000,1580,92.62679916460573
0,5,48,20,1,1,2,35,15000,0,1100,1100,93.7849690196214
4,5,60,26,1,1,1,35,2500,2000,1048,1048,90.86038356133488
2,5,48,27,2,1,1,45,0,0,1100,1464,89.99367152790924
0,5,48,19,1,1,2,35,0,0,1250,1310,93.57613686477987
4,1,60,29,2,2,1,59,1000,0,1250,1267,89.95212468009392
18,2,60,51,2,2,1,45,5000,0,1500,1500,92.34165421111493
1,1,60,23,2,2,1,54,0,0,1450,1626,94.3168453442504
15,3,60,31,2,1,1,60,2500,800,1000,1323,90.82439737313658
0,1,60,36,2,1,4,47,0,0,900,1423,91.8573915801766
6,6,60,20,2,1,1,45,0,0,1250,1404,94.09728026451208
10,3,60,30,2,1,1,35,2000,0,1600,1600,90.0840754402192
10,2,60,62,2,1,1,60,6000,0,1130,1130,93.43783413472433
4,6,36,27,1,1,3,35,0,0,200,795,94.61723547801485
6,5,48,27,1,1,1,35,4000,0,990,995,95.64700926672495
6,3,60,35,2,1,1,45,3000,1200,900,1612,92.57426532384207
2,2,48,50,2,1,1,35,4000,0,900,1221,92.28870928326702
14,5,60,31,2,1,1,35,0,0,1500,1500,93.13923718899679
0,6,36,19,1,1,1,35,0,0,650,650,92.42549749550342
1,5,60,38,2,1,2,60,3500,0,1000,1025,93.31337820744886
3,3,60,27,2,1,1,45,3500,1000,700,1083,91.80910418903902
2,2,36,23,1,1,3,45,10000,0,1250,1400,92.80217312034705
2,5,60,25,1,2,2,35,0,0,1500,1892,90.75872921878691
5,5,60,30,2,1,3,45,0,0,2000,2312,92.9859760917384
2,2,48,57,2,2,1,45,15000,0,1300,2700,92.39096023938038
3,2,36,40,2,1,1,35,14000,0,700,850,96.55737575231501
25,2,24,48,2,1,1,35,3500,0,225,525,94.14833765208832
9,5,60,26,2,1,1,35,0,0,1300,1512,93.98919495529044
15,2,24,39,2,1,1,60,4500,0,590,1793,92.40820656122473
7,2,60,34,2,1,1,45,4000,0,2000,2221,87.95123885647256
16,3,48,51,2,1,1,45,3000,500,500,964,91.62982006368429
23,2,48,47,2,1,1,105,2500,0,750,940,92.16393657656353
2,2,24,29,1,1,1,35,9000,0,500,1875,91.51068186691305
14,2,60,38,2,2,1,60,5000,2400,1200,1383,93.4643348128777
20,3,48,38,2,1,1,60,2500,0,900,1246,92.33992566379577
38,1,60,57,2,1,1,56,0,0,1350,1520,97.01848898714749
2,1,48,31,2,1,3,90,0,0,1450,2255,96.22463606240913
15,2,60,48,4,1,1,45,21000,0,1150,1579,90.78414745626607
13,3,60,40,2,1,1,60,3500,540,970,1270,91.51090921324342
6,5,48,46,2,1,1,35,0,0,800,1450,93.21421841331133
1,2,24,60,2,1,4,75,4000,0,400,1138,91.38739387780404
10,1,36,33,2,1,1,68,0,0,400,470,92.15461587969237
7,5,36,22,1,1,2,35,0,0,800,875,93.31293510821342
16,2,18,32,2,2,1,60,12000,240,250,542,89.36625924308714
1,1,36,30,1,1,1,49,0,0,700,850,97.5825056646984
5,3,24,42,2,1,1,60,800,0,250,857,94.26577620927014
2,2,48,23,2,1,1,35,3000,1600,1000,1259,91.71388280087866
1,2,60,33,2,1,1,60,3500,0,1190,1190,91.10299958098076
5,1,36,32,2,2,3,64,15000,0,1300,1450,91.94422696200519
6,5,12,23,1,1,1,35,0,0,475,1080,90.08230633130476
8,1,60,31,2,1,1,66,0,0,1950,2276,93.11935083948423
14,3,18,28,2,1,1,45,3000,0,200,400,89.57337614647734
18,2,60,47,4,1,1,35,6500,0,1795,1795,94.54819624279324
18,2,36,45,2,1,3,60,4500,0,700,1360,93.38829926994062
20,2,30,52,2,2,1,45,3500,0,250,1287,92.9356187346591
0,2,48,31,2,1,1,45,4000,0,1000,1541,94.84667759059508
0,1,60,35,1,1,1,60,0,0,1650,1673,93.12076610926064
17,1,48,54,2,1,1,168,0,0,860,1059,88.33889797123358
10,5,48,26,1,1,1,35,12000,0,750,768,89.03455061403365
10,3,18,45,2,2,3,35,4000,350,375,475,89.89440469128824
5,5,60,24,1,1,1,35,0,0,900,1249,93.8222109297782
0,2,36,42,2,1,3,75,10000,0,800,1150,93.70531263415509
0,2,48,24,2,1,2,35,5000,3130,1000,1404,92.63300353596412
5,1,36,31,2,1,3,46,0,0,400,750,91.01502336142158
1,3,60,41,2,2,1,45,4000,0,1300,1673,89.92520421466405
1,1,36,39,4,2,4,52,0,0,500,700,91.15746567600067
5,1,36,30,2,1,1,74,0,0,850,862,90.3857948453291
0,3,60,34,2,1,2,35,3000,2500,1000,1189,88.86409713108472
5,3,60,23,1,1,1,35,2000,0,1400,1643,91.84938364576261
2,2,60,33,2,1,2,45,2500,0,1000,1197,93.10157099484584
2,2,48,51,2,1,3,60,6500,51,900,1100,93.09987795119886
6,5,24,27,1,1,1,45,6500,0,850,1340,91.20079143187561
2,5,36,30,2,2,2,60,0,0,600,1549,87.36871888319149
2,2,60,25,2,1,1,35,6000,4380,1400,1423,89.92510293614023
0,2,60,26,2,1,2,75,4000,2880,2000,2200,93.33909291300014
1,2,60,28,2,2,1,60,3500,270,1000,1119,92.14549676293433
10,1,60,49,2,1,1,54,0,0,450,1298,87.64770990217612
